Co-term,女,母,妻,婦,姊,妃,婢,姒,媼,嫗,嫂,姬,妾,尼,嬪,妹,乳母,夫人,女子,室女,少女,帝后,後母,玉女,王后,皇后,美人,美女,貴人,皇太后,王,子,公,侯,君,臣,兵,帝,士,父,孫,伯,皇,叔,辟,賓,男,昆,兒,宦,友,俠,翁,童,孽,舅,紳,官,卿,吏,師,兄,叟,婿,甥,儐,娣,哥,丈夫,世子,中尉,列侯,力士,勇士,匹夫,博士,叔父,史官,司寇,司徒,君子,大夫,大王,大理,大臣,天王,天皇,天子,太公,太后,太子,太守,子嗣,孝子,孽子,帝王,次子,武士,王子,男子,皇子,皇帝,秀才,童子,老父,兒子,伯父,士大夫,大丈夫,太史公,皇太子,Fem,Target,Total
Pinyin,f_nǚ,f_mǔ,f_qī,f_fù,f_zǐ,f_fēi,f_bì,f_sì,f_ǎo,f_yù,f_sǎo,f_jī,f_qiè,f_ní,f_pin,f_mèi,f_rǔmǔ,f_fūren,f_nǚzǐ,f_shìnǚ,f_shàonǚ,f_dìhòu,f_hòumǔ,f_yùnǚ,f_wánghòu,f_huánghòu,f_měirén,f_měinǚ,f_guiren,f_huángtàihòu,m_wáng,m_zǐ,m_gōng,m_hóu,m_jūn,m_chén,m_bīng,m_dì,m_shì,m_fù,m_sūn,m_bà,m_huáng,m_shū,m_bì,m_bīn,m_nán,m_kūn,m_ér,m_huàn,m_yǒu,m_xiá,m_wēng,m_tóng,m_niè,m_jiù,m_shēn,m_guān,m_qīng,m_lì,m_shī,m_xiōng,m_sǒu,m_xù,m_shēng,m_bīn,m_dì,m_gē,m_zhàngfu,m_shìzǐ,m_zhōngwèi,m_lièhóu,m_lìshì,m_yǒngshì,m_pǐfū,m_bóshì,m_shūfù,m_shǐguān,m_sīkòu,m_sītú,m_jūnzǐ,m_dàfū,m_dàwáng,m_dàlǐ,m_dàchén,m_tiānwáng,m_tiānhuáng,m_tiānzǐ,m_tàigōng,m_tàihòu,m_tàizǐ,m_tàishǒu,m_zǐsì,m_xiàozǐ,m_nièzǐ,m_dìwáng,m_cìzǐ,m_wǔshì,m_wángzǐ,m_nánzǐ,m_huángzǐ,m_huángdì,m_xiùcai,m_tóngzǐ,m_lǎofù,m_erzi,m_bófù,m_shìdàfū,m_dàzhàngfu,m_tàishǐgōng,m_huángtàizǐ,Count,Count,Count
斷,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,,,1,1,,1,,1,,,,1,1,1,1,18,79,276
憚,1,1,1,1,,1,1,,,,,1,,,1,,,1,,,,,,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,1,1,1,1,1,1,1,,1,,,,,1,1,,,1,,,,,,,1,1,1,,,1,,,1,,1,1,1,,,,1,,,,,1,1,,,,,,1,,,1,12,55,186
冤,1,1,1,1,1,1,1,,,,,,1,1,,1,,,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,1,1,1,,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,,1,,1,,,1,,,1,,,,13,63,189
迫,1,1,1,1,,1,1,,,,1,1,1,,,,,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,,,,,,1,1,,,,,,1,,,1,13,59,200
訟,1,1,1,1,1,,1,,,,1,,1,1,,1,,,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,,1,1,1,1,,1,1,,,1,,1,1,1,,,,,,,,1,1,1,,,,,1,,,,,12,61,191
縗,1,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,1,,,,,,1,,,,4,28,50
緦,1,1,1,1,1,1,,,,,1,,1,,,1,1,1,1,,,,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,1,,,,1,,1,1,1,1,1,,1,1,,,,,,,,,,,,1,,,,1,1,,,,,,1,,1,1,,,1,,,,,,,,1,,,,,1,,,,1,15,50,101
壼,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,15
捶,1,1,1,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,1,,,,1,,,1,,1,,,1,,1,,1,1,1,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,27,43
扼,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,,,1,,,,1,1,1,1,,,,,,1,1,,,,,,1,,,,,,,1,1,,1,1,1,,1,,,1,1,,,,,,,,,,1,,,,,,,,,,4,39,80
函,1,,1,1,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,1,1,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,1,,,,,,,,,,1,,,,,,1,,,,6,40,96
批,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,1,1,1,,1,1,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,6,38,69
碧,1,1,1,1,,,,,,,,,1,,,,,,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,1,1,,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,8,36,71
瓜,1,1,1,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,,,,,1,1,1,1,1,,,,,,1,,,,,,,,1,,,,,,1,,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,7,40,88
赭,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,1,,1,,,,,,,,,,,,4,27,48
染,1,1,1,1,,,1,,,,,,1,,,,,1,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,,,,1,,1,,1,1,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,1,9,40,85
愔,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,,,1,1,,,,,,1,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,5,29,42
嘱,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,11
捷,1,1,1,1,,1,1,,,,,,,1,,1,,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,,1,,,1,,,,,,,,,1,,1,,1,1,1,,1,1,1,1,,,,,,1,,1,,1,1,,,,,,,,,1,11,58,165
檻,1,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,,,,,,,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,1,1,,,,,,,,1,,1,,,,,,,1,,,4,34,73
鐵,1,1,1,1,1,1,1,1,,,,1,1,1,,,1,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,,1,1,,,,,1,,,1,,1,,1,1,1,1,1,1,1,,1,,1,1,1,,,,,,1,1,1,,1,,,,,,,,,,13,65,174
鎖,1,1,1,1,,,,,,,,1,,,,,,1,1,,,,,,,1,,,,1,1,1,1,,1,1,1,1,1,1,1,,1,,,1,1,,1,,1,,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,,,,1,,1,,,,1,,1,,,,9,38,69
鍾,1,1,1,1,,1,,,,,,1,,1,1,,,1,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,,,,1,1,,,,1,1,1,1,1,1,,,,,,,,1,,,,,1,,,,1,1,1,1,1,,,,1,,1,1,1,,,,1,,1,1,1,,1,,,,,,,,1,1,12,54,143
髮,1,1,1,1,,1,1,,,,,,1,1,,,,1,1,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,1,,1,,,1,,1,1,,1,1,1,,,,,,,,1,,1,,,,,,1,,,1,12,57,141
杜,1,1,1,1,1,1,1,,,,,1,1,1,1,1,,1,,,,,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,1,1,,1,1,1,,1,,1,1,1,,1,1,,,1,1,1,1,1,1,,,1,1,,1,1,1,1,,1,,,,1,,1,1,18,81,306
巨,1,1,1,1,,1,1,,,,1,1,1,,1,1,,,1,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,,1,1,,,1,,1,1,1,1,1,,,,,1,,,1,1,,1,,1,1,1,,,,,1,1,1,,,,,,1,,,,,,1,14,66,196
謼,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,13,13
曄,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,1,,,,1,1,1,1,1,,,,,,,,,1,,,,,,1,,,,,1,,1,,,,1,,1,1,1,,,,1,,,,,,1,,,,,,,,,,4,39,99
萌,1,1,1,1,,1,,,,1,,1,1,1,,1,,1,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,,1,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,1,1,1,,1,,,1,,1,1,1,,1,,,1,,1,,,1,,,1,,,1,1,,,12,56,156
璽,1,1,1,1,,1,1,,,,,1,1,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,,1,,1,1,1,1,1,,,,,,,1,1,,1,,,,1,,1,1,1,,1,1,,1,,,1,,1,1,1,,,,1,1,,1,1,,1,,1,,,,,1,,1,13,62,212
挾,1,1,1,1,1,1,1,,,,,1,1,,,,,1,,,,,,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,,,,,,1,,,,,,,1,,1,1,1,1,1,,,1,,1,1,1,,,,1,1,1,1,,,,,1,,1,,,,,,13,61,190
旗,1,1,1,1,,1,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,,,,,1,,1,,,1,1,,,,,,1,1,1,1,,1,1,,1,,1,1,1,,,,1,1,1,1,,,1,,,,,,,,1,1,8,59,188
就,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,1,,,1,21,89,358
貲,1,1,1,1,,,1,,,,1,,1,,,1,1,,1,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,,,,,,1,1,1,1,1,,1,,,,,,,,,,,1,,1,,,,,1,,1,1,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,12,45,96
券,1,1,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,1,1,,1,1,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,6,34,73
睹,1,1,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,,,,,1,1,,,1,,,1,,1,1,1,,,,1,,,,,,1,,,,,,1,,1,,7,43,116
雇,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,,,,1,1,,,1,,,,1,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,35
阯,1,1,1,,,,,,,,1,,1,,,1,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,1,,,,1,1,1,1,1,,,,,,1,,1,,,,,,1,,,,,,1,,1,1,,,1,,,1,1,,,,,,,,,,1,,,,,,,,,,7,40,90
募,1,1,1,1,,1,1,,1,,,,1,,,,,,1,,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,1,,1,1,1,1,1,,1,,,1,,,1,,1,1,1,,1,1,1,1,1,,,,,1,1,1,,,,,,,,,,,,1,10,61,174
減,1,1,1,1,1,1,1,,,,,,1,,1,1,,1,1,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,,,,,,1,1,,1,1,,1,,,1,1,1,1,1,1,1,,,1,,1,1,1,,,,1,,,1,1,,1,,,,,,,,,1,17,69,235
煌,1,1,1,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,,1,,,,,,1,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,1,,1,1,1,,,,,,,,,1,1,,,,,,,,,,6,38,95
庚,1,1,1,1,1,1,,,,,,1,1,1,1,1,,1,,1,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,,,,1,,1,,1,,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,1,1,1,,1,,,,1,,,1,16,76,243
癃,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,1,,,1,,,,1,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,18,25
半,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,,1,1,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,,1,1,,,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,,1,,,,1,1,1,1,,,1,,,,,,1,19,74,238
裡,1,1,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,1,1,,,,,1,1,1,1,1,1,1,1,,,1,,,,,,,1,1,,,,,,1,,1,1,,,1,,1,1,1,,,,,,,1,,,1,,,,,1,1,,,,6,48,121
賑,1,1,1,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,,,1,,,1,,1,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,6,28,58
乏,1,1,1,1,,,1,1,,,,,,1,,,,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,,,,1,1,1,1,1,1,1,,,,1,,,1,,,,,1,,,,,1,1,,1,1,,,1,,1,,,,1,,,,1,,1,,1,,1,,1,,1,,,,11,55,165
表,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,1,,1,,1,1,17,87,324
到,1,1,1,1,,,1,,,,,,1,,,,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,,,1,,,,,1,1,1,,1,1,1,,1,1,1,1,,,1,,1,1,1,,,,,,,1,1,,1,,,,,,1,,,1,11,63,208
肆,1,1,1,1,,1,1,,,,,1,1,,1,,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,,1,1,,,1,,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,1,,1,1,,,,,,1,,1,1,14,65,197
賣,1,1,1,1,1,,1,,1,,1,,1,1,,1,,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,1,1,,,,,,,,1,,,,1,,,,,1,,1,1,,,1,,1,1,,,,,1,,,1,1,,,,1,,1,,1,,,,12,58,189
巂,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,,,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,,,,4,35,65
嬪,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,,1,1,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,1,,1,1,,,,,,,,1,,1,1,,,,,,,,,1,19,52,126
寢,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,,,,1,,,,1,,1,1,1,,,,1,1,,1,1,,1,1,1,1,1,1,,,,1,1,1,1,,,1,,1,,,,1,,,1,18,72,255
彤,1,1,1,,,1,,1,,,,1,1,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,1,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,1,,,,1,,,1,,,,,,,,,,,1,,8,37,61
升,1,1,1,1,1,1,1,,1,,,1,1,1,1,1,,1,1,,1,,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,,1,1,,1,1,1,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,,1,,1,,1,1,21,89,295
冢,1,1,1,1,1,1,1,,,,,1,1,,,1,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,1,1,,1,,,,,1,,,1,,,,,,,,1,,1,1,,1,,,1,,1,1,1,,,,,,,,1,,1,,,,,,1,,1,1,15,59,153
遘,1,1,1,,1,1,,,,,,,1,,,,,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,1,1,1,,,,1,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,1,,,,,,,,1,,,1,,,,,,1,,,,7,37,70
筭,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,1,1,,1,,1,,1,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,1,,1,,,,,,,,1,,,,,,,,,,,,4,24,32
姿,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,1,1,,,1,,,,1,1,1,1,1,1,1,,,,,1,,,,1,,,,,,,1,,1,1,1,,,,,,1,1,1,,,,1,,,,,,1,,,,,,,1,,1,12,50,110
否,1,1,1,1,1,1,1,,,,,,1,1,,1,,1,,,,,,,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,,1,1,,1,,,1,1,1,1,,1,1,1,,1,,1,1,1,,,,1,,,,1,,1,,1,,,,1,,1,1,13,66,192
策,1,1,1,1,1,1,1,,,,,1,1,1,1,1,,1,1,,,1,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,19,90,327
帟,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,1,,,1,,1,1,1,,,1,,,1,,,,,,,,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,3,18,20
孩,1,1,1,,,1,,,,,1,,1,,,,,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,,1,,,1,,1,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,1,1,,,,,,,,,1,7,40,87
真,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,,1,1,1,1,1,1,,,,1,1,1,1,21,89,338
憤,1,1,1,1,,1,1,,,,,1,1,1,,1,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,1,1,,,1,,,1,,1,1,1,1,1,,1,,,,1,,1,,,,,,1,,1,,15,59,190
膚,1,1,1,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,,1,,,1,,1,,1,1,1,1,1,,1,,,,,,,,,,,,1,,,,,,1,,1,,,,,,1,1,,,,,1,,,,,,,,1,,,,1,,,,8,41,84
沘,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,1,,1,1,,1,,,1,,,,,1,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,19,22
例,1,1,1,1,1,1,,,,,,1,1,,,,1,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,1,,1,,,,1,1,1,,1,1,1,,1,1,,,1,1,1,1,,1,,,1,1,1,1,1,1,1,,,,,,,,,1,13,69,183
愍,1,1,1,1,1,1,,,,,,1,1,,,1,,1,,,,,,,,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,,1,1,,1,,1,,1,1,1,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,1,1,,,,,1,,,1,,,1,,,,,,,,1,,13,48,119
竦,1,1,1,,1,1,,,,,1,,1,,,1,,,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,,1,1,1,,,,,,1,,,,,,,,,,1,,,,11,49,97
訓,1,1,1,1,1,1,,,,,,,1,1,1,1,,1,,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,,,1,1,,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,,1,,,,1,,,1,15,79,257
賁,1,1,1,1,,1,1,,,,,1,,,,1,,,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,,,1,,,,1,,1,,1,1,1,,,,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1,,1,1,,1,,,,,,,1,10,64,190
宓,1,1,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,5,31,65
互,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,,,1,,,1,1,1,1,1,1,1,1,,,1,1,,,1,,,,1,1,,1,,1,1,1,,1,1,,,,1,1,1,,1,,,,,,1,,,,,1,,,,1,,,,6,52,128
